"County","City","SOW","DSCI","Precipitation","SoilTemp10","SoilTemp20","SoilMoisture10","SoilMoisture20","SoilMoistureVol10","SoilMoistureVol20"
Greene County,Leakesville,2024-08-13 00:00:00.000,1,1.62,70.89,70.89,3.61,8.86,0.23,0.23
Greene County,Leakesville,2024-08-20 00:00:00.000,77,0.0,71.41,71.41,3.51,8.71,0.22,0.22
Greene County,Leakesville,2024-08-27 00:00:00.000,103,0.48,71.97,71.97,3.51,8.54,0.22,0.22
Greene County,Leakesville,2024-09-03 00:00:00.000,199,1.5,72.4,72.4,3.87,8.66,0.24,0.22
Greene County,Leakesville,2024-09-10 00:00:00.000,199,3.13,72.77,72.77,4.19,8.97,0.26,0.23
Greene County,Leakesville,2024-09-17 00:00:00.000,106,0.04,72.89,72.89,4.33,9.79,0.27,0.25
Greene County,Leakesville,2024-09-24 00:00:00.000,106,0.0,73.07,73.07,3.99,9.77,0.25,0.25
Greene County,Leakesville,2024-10-01 00:00:00.000,200,0.56,73.19,73.19,3.8,9.53,0.24,0.24
Greene County,Leakesville,2024-10-08 00:00:00.000,200,0.0,73.3,73.3,3.66,9.31,0.23,0.24
Greene County,Leakesville,2024-10-15 00:00:00.000,200,0.0,73.27,73.27,3.59,9.17,0.23,0.23
Greene County,Leakesville,2024-10-22 00:00:00.000,200,0.0,73.11,73.11,3.5,8.94,0.22,0.23
Greene County,Leakesville,2024-10-29 00:00:00.000,300,0.3,72.94,72.94,3.46,8.77,0.22,0.22
Greene County,Leakesville,2024-11-05 00:00:00.000,338,1.14,72.79,72.79,3.44,8.73,0.22,0.22
Greene County,Leakesville,2024-11-12 00:00:00.000,383,1.12,72.6,72.6,3.47,8.76,0.22,0.22
Greene County,Leakesville,2024-11-19 00:00:00.000,356,1.69,72.4,72.4,4.41,9.86,0.28,0.25
Greene County,Leakesville,2024-11-26 00:00:00.000,311,0.04,72.04,72.04,4.06,9.97,0.26,0.25
Greene County,Leakesville,2024-12-03 00:00:00.000,311,1.47,71.39,71.39,3.99,9.81,0.25,0.25
Greene County,Leakesville,2024-12-10 00:00:00.000,227,0.81,70.5,70.5,4.67,10.79,0.3,0.27
Greene County,Leakesville,2024-12-17 00:00:00.000,200,0.0,69.64,69.64,4.34,11.06,0.28,0.28
Greene County,Leakesville,2024-12-24 00:00:00.000,200,4.04,68.83,68.83,4.21,10.6,0.27,0.27
Greene County,Leakesville,2024-12-31 00:00:00.000,195,0.53,68.06,68.06,4.3,10.67,0.27,0.27
Greene County,Leakesville,2025-01-07 00:00:00.000,195,1.98,67.27,67.27,4.3,10.67,0.27,0.27
Greene County,Leakesville,2025-01-14 00:00:00.000,113,0.4,66.3,66.3,4.39,10.89,0.28,0.28
Greene County,Leakesville,2025-01-21 00:00:00.000,113,0.27,63.94,63.94,3.91,10.29,0.25,0.26
Greene County,Leakesville,2025-01-28 00:00:00.000,113,0.13,62.21,62.21,4.0,10.43,0.25,0.26
Greene County,Leakesville,2025-02-04 00:00:00.000,113,0.01,60.83,60.83,3.67,9.81,0.23,0.25
Greene County,Leakesville,2025-02-11 00:00:00.000,113,1.92,61.34,61.34,3.77,9.7,0.24,0.25
Greene County,Leakesville,2025-02-18 00:00:00.000,24,2.11,60.44,60.44,4.01,9.87,0.25,0.25
Greene County,Leakesville,2025-02-25 00:00:00.000,9,0.0,60.47,60.47,4.17,10.29,0.27,0.26
Greene County,Leakesville,2025-03-04 00:00:00.000,9,1.47,59.87,59.87,4.04,9.93,0.26,0.25
Greene County,Leakesville,2025-03-11 00:00:00.000,9,0.2,60.14,60.14,3.99,9.89,0.25,0.25
Greene County,Leakesville,2025-03-18 00:00:00.000,66,0.92,60.64,60.64,3.84,9.77,0.24,0.25
Grenada County,Grenada,2023-05-30 00:00:00.000,0,0.01,60.28,60.28,3.72,9.3,0.24,0.24
Grenada County,Grenada,2023-06-06 00:00:00.000,0,0.08,60.73,60.73,3.56,8.97,0.23,0.23
Grenada County,Grenada,2023-06-13 00:00:00.000,70,0.5,61.3,61.3,3.81,8.8,0.24,0.22
Grenada County,Grenada,2023-06-20 00:00:00.000,100,0.29,61.9,61.9,4.07,9.03,0.26,0.23
Grenada County,Grenada,2023-06-27 00:00:00.000,100,0.25,62.47,62.47,3.76,8.8,0.24,0.22
Grenada County,Grenada,2023-07-04 00:00:00.000,100,0.97,63.2,63.2,3.63,8.59,0.23,0.22
Grenada County,Grenada,2023-07-11 00:00:00.000,100,0.46,63.87,63.87,3.77,8.57,0.24,0.22
Grenada County,Grenada,2023-07-18 00:00:00.000,0,0.55,64.57,64.57,3.61,8.4,0.23,0.21
Grenada County,Grenada,2023-07-25 00:00:00.000,0,0.0,65.21,65.21,3.41,8.07,0.22,0.2
Grenada County,Grenada,2023-08-01 00:00:00.000,0,0.03,65.96,65.96,3.23,7.74,0.2,0.2
Grenada County,Grenada,2023-08-08 00:00:00.000,0,0.38,66.63,66.63,3.17,7.61,0.2,0.19
Grenada County,Grenada,2023-08-15 00:00:00.000,60,0.0,67.33,67.33,3.1,7.37,0.2,0.19
Grenada County,Grenada,2023-08-22 00:00:00.000,60,0.32,67.96,67.96,2.96,7.11,0.19,0.18
Grenada County,Grenada,2023-08-29 00:00:00.000,60,0.04,68.59,68.59,2.89,6.9,0.18,0.18
Grenada County,Grenada,2023-09-05 00:00:00.000,70,0.47,69.14,69.14,2.84,6.81,0.18,0.17
Grenada County,Grenada,2023-09-12 00:00:00.000,93,0.01,69.53,69.53,2.77,6.63,0.18,0.17
Grenada County,Grenada,2023-09-19 00:00:00.000,181,0.33,69.86,69.86,2.7,6.5,0.17,0.16
Grenada County,Grenada,2023-09-26 00:00:00.000,274,0.0,70.13,70.13,2.64,6.36,0.17,0.16
Grenada County,Grenada,2023-10-03 00:00:00.000,300,0.05,70.29,70.29,2.63,6.33,0.17,0.16
Grenada County,Grenada,2023-10-10 00:00:00.000,326,0.03,70.46,70.46,2.63,6.27,0.17,0.16
Grenada County,Grenada,2023-10-17 00:00:00.000,400,0.0,70.36,70.36,2.61,6.27,0.17,0.16
Grenada County,Grenada,2023-10-24 00:00:00.000,400,0.23,70.24,70.24,2.6,6.23,0.16,0.16
Grenada County,Grenada,2023-10-31 00:00:00.000,485,0.0,70.13,70.13,2.63,6.31,0.17,0.16
Grenada County,Grenada,2023-11-07 00:00:00.000,485,0.18,69.74,69.74,2.66,6.34,0.17,0.16
Grenada County,Grenada,2023-11-14 00:00:00.000,485,1.45,69.34,69.34,2.69,6.43,0.17,0.16
Grenada County,Grenada,2023-11-21 00:00:00.000,485,0.13,68.87,68.87,2.87,6.54,0.18,0.17
Grenada County,Grenada,2023-11-28 00:00:00.000,500,0.96,68.06,68.06,3.04,6.71,0.19,0.17
Grenada County,Grenada,2023-12-05 00:00:00.000,500,0.19,67.11,67.11,3.09,6.86,0.2,0.17
Grenada County,Grenada,2023-12-12 00:00:00.000,500,0.12,66.03,66.03,3.16,7.0,0.2,0.18
Grenada County,Grenada,2023-12-19 00:00:00.000,500,0.91,65.0,65.0,3.2,7.19,0.2,0.18
Grenada County,Grenada,2023-12-26 00:00:00.000,500,0.0,63.91,63.91,3.31,7.4,0.21,0.19
Grenada County,Grenada,2024-01-02 00:00:00.000,500,1.6,62.87,62.87,3.39,7.56,0.22,0.19
Grenada County,Grenada,2024-01-09 00:00:00.000,500,1.45,61.66,61.66,3.9,7.93,0.25,0.2
Grenada County,Grenada,2024-01-16 00:00:00.000,500,0.08,60.83,60.83,4.26,9.17,0.27,0.23
Grenada County,Grenada,2024-01-23 00:00:00.000,500,2.42,59.44,59.44,4.79,10.67,0.3,0.27
Grenada County,Grenada,2024-01-30 00:00:00.000,486,0.73,58.31,58.31,4.59,11.61,0.29,0.29
Grenada County,Grenada,2024-02-06 00:00:00.000,437,2.18,57.57,57.57,4.76,11.61,0.3,0.3
Grenada County,Grenada,2024-02-13 00:00:00.000,317,0.06,56.93,56.93,4.79,12.19,0.3,0.31
Grenada County,Grenada,2024-02-20 00:00:00.000,300,0.18,56.64,56.64,4.4,11.56,0.28,0.29
Grenada County,Grenada,2024-02-27 00:00:00.000,300,0.61,56.39,56.39,4.26,11.06,0.27,0.28
Grenada County,Grenada,2024-03-05 00:00:00.000,300,0.99,56.34,56.34,4.27,10.86,0.27,0.28
Grenada County,Grenada,2024-03-12 00:00:00.000,254,0.77,56.37,56.37,4.44,10.84,0.28,0.28
Grenada County,Grenada,2024-03-19 00:00:00.000,250,0.58,56.57,56.57,4.4,11.13,0.28,0.28
Grenada County,Grenada,2024-03-26 00:00:00.000,191,0.02,56.66,56.66,4.56,11.2,0.29,0.28
Grenada County,Grenada,2024-04-02 00:00:00.000,191,0.65,56.76,56.76,4.31,10.99,0.27,0.28
Grenada County,Grenada,2024-04-09 00:00:00.000,109,3.51,56.89,56.89,4.99,12.34,0.32,0.31
Grenada County,Grenada,2024-04-16 00:00:00.000,14,1.04,57.37,57.37,4.53,11.79,0.29,0.3
Grenada County,Grenada,2024-04-23 00:00:00.000,14,0.02,57.61,57.61,4.29,11.14,0.27,0.28
Grenada County,Grenada,2024-04-30 00:00:00.000,14,0.84,57.97,57.97,4.1,10.59,0.26,0.27
Grenada County,Grenada,2024-05-07 00:00:00.000,0,0.39,58.47,58.47,4.0,10.21,0.25,0.26
Grenada County,Grenada,2024-05-14 00:00:00.000,0,0.1,58.99,58.99,3.87,9.84,0.25,0.25
Grenada County,Grenada,2024-05-21 00:00:00.000,0,0.78,59.53,59.53,3.79,9.51,0.24,0.24
Grenada County,Grenada,2024-05-28 00:00:00.000,0,1.42,60.17,60.17,3.73,9.2,0.24,0.23
Grenada County,Grenada,2024-06-04 00:00:00.000,0,0.18,60.84,60.84,4.0,9.17,0.26,0.23
Grenada County,Grenada,2024-06-11 00:00:00.000,82,0.0,61.49,61.49,3.74,9.01,0.24,0.23
Grenada County,Grenada,2024-06-18 00:00:00.000,100,0.01,62.1,62.1,3.49,8.63,0.22,0.22
Grenada County,Grenada,2024-06-25 00:00:00.000,121,0.67,62.8,62.8,3.41,8.4,0.22,0.21
Grenada County,Grenada,2024-07-02 00:00:00.000,121,0.0,63.47,63.47,3.34,8.16,0.21,0.21
Grenada County,Grenada,2024-07-09 00:00:00.000,121,0.42,64.17,64.17,3.21,7.84,0.2,0.2
Grenada County,Grenada,2024-07-16 00:00:00.000,203,0.44,64.89,64.89,3.11,7.57,0.2,0.19
Grenada County,Grenada,2024-07-23 00:00:00.000,189,1.01,65.6,65.6,3.17,7.51,0.2,0.19
Grenada County,Grenada,2024-07-30 00:00:00.000,184,0.0,66.21,66.21,3.26,7.46,0.21,0.19
Grenada County,Grenada,2024-08-06 00:00:00.000,184,0.0,66.79,66.79,3.1,7.17,0.2,0.18
Grenada County,Grenada,2024-08-13 00:00:00.000,184,0.02,67.43,67.43,2.97,6.97,0.19,0.18
Grenada County,Grenada,2024-08-20 00:00:00.000,270,0.0,67.96,67.96,2.86,6.77,0.18,0.17
Grenada County,Grenada,2024-08-27 00:00:00.000,357,0.93,68.4,68.4,2.73,6.59,0.17,0.17
Grenada County,Grenada,2024-09-03 00:00:00.000,357,0.26,68.87,68.87,2.69,6.4,0.17,0.16
Grenada County,Grenada,2024-09-10 00:00:00.000,374,2.99,69.24,69.24,3.47,6.47,0.22,0.16
Grenada County,Grenada,2024-09-17 00:00:00.000,282,0.0,69.54,69.54,4.01,7.36,0.25,0.19
Grenada County,Grenada,2024-09-24 00:00:00.000,282,0.44,69.77,69.77,3.71,7.71,0.24,0.2
Grenada County,Grenada,2024-10-01 00:00:00.000,200,0.0,69.9,69.9,3.51,7.59,0.22,0.19
Grenada County,Grenada,2024-10-08 00:00:00.000,209,0.0,69.97,69.97,3.36,7.57,0.21,0.19
Grenada County,Grenada,2024-10-15 00:00:00.000,209,0.0,69.96,69.96,3.26,7.53,0.21,0.19
Grenada County,Grenada,2024-10-22 00:00:00.000,209,0.0,69.8,69.8,3.2,7.51,0.2,0.19
Grenada County,Grenada,2024-10-29 00:00:00.000,209,1.33,69.54,69.54,3.13,7.37,0.2,0.19
Grenada County,Grenada,2024-11-05 00:00:00.000,209,0.21,69.39,69.39,3.19,7.43,0.2,0.19
Grenada County,Grenada,2024-11-12 00:00:00.000,209,0.75,69.3,69.3,3.39,7.54,0.21,0.19
Grenada County,Grenada,2024-11-19 00:00:00.000,204,1.15,69.09,69.09,3.61,7.79,0.23,0.2
Grenada County,Grenada,2024-11-26 00:00:00.000,204,0.45,68.5,68.5,3.61,7.93,0.23,0.2
Grenada County,Grenada,2024-12-03 00:00:00.000,203,1.39,67.61,67.61,3.63,8.19,0.23,0.21
Grenada County,Grenada,2024-12-10 00:00:00.000,194,0.45,66.43,66.43,3.89,8.39,0.25,0.21
Grenada County,Grenada,2024-12-17 00:00:00.000,194,1.07,65.27,65.27,4.16,8.99,0.26,0.23
Grenada County,Grenada,2024-12-24 00:00:00.000,194,1.19,64.23,64.23,4.24,9.46,0.27,0.24
Grenada County,Grenada,2024-12-31 00:00:00.000,193,1.28,63.29,63.29,4.34,10.2,0.28,0.26
Grenada County,Grenada,2025-01-07 00:00:00.000,193,1.24,62.57,62.57,4.31,10.27,0.27,0.26
Grenada County,Grenada,2025-01-14 00:00:00.000,193,0.03,61.51,61.51,4.3,10.47,0.27,0.27
Grenada County,Grenada,2025-01-21 00:00:00.000,193,1.2,60.3,60.3,4.11,10.37,0.26,0.26
Grenada County,Grenada,2025-01-28 00:00:00.000,193,2.04,59.01,59.01,4.4,10.64,0.28,0.27
Grenada County,Grenada,2025-02-04 00:00:00.000,193,0.0,58.0,58.0,4.37,10.91,0.28,0.28
Grenada County,Grenada,2025-02-11 00:00:00.000,193,4.74,57.39,57.39,4.84,11.56,0.31,0.29
Grenada County,Grenada,2025-02-18 00:00:00.000,93,0.37,57.71,57.71,4.56,11.67,0.29,0.3
Grenada County,Grenada,2025-02-25 00:00:00.000,93,0.0,57.14,57.14,4.33,11.27,0.28,0.29
Grenada County,Grenada,2025-03-04 00:00:00.000,93,1.3,56.84,56.84,4.31,10.96,0.27,0.28
Grenada County,Grenada,2025-03-11 00:00:00.000,51,0.4,56.3,56.3,4.47,10.99,0.28,0.28
Grenada County,Grenada,2025-03-18 00:00:00.000,51,1.27,56.26,56.26,4.43,11.2,0.28,0.28
Hancock County,Diamondhead,2023-05-30 00:00:00.000,0,0.13,66.22,66.22,3.64,10.26,0.23,0.26
Hancock County,Diamondhead,2023-06-06 00:00:00.000,0,0.98,66.51,66.51,3.54,10.04,0.23,0.25
Hancock County,Diamondhead,2023-06-13 00:00:00.000,0,0.53,66.94,66.94,3.57,9.91,0.23,0.25
Hancock County,Diamondhead,2023-06-20 00:00:00.000,38,1.78,67.47,67.47,3.64,9.91,0.23,0.25
Hancock County,Diamondhead,2023-06-27 00:00:00.000,38,0.0,68.01,68.01,3.43,9.76,0.22,0.25
Hancock County,Diamondhead,2023-07-04 00:00:00.000,35,1.42,68.6,68.6,3.29,9.66,0.21,0.25
Hancock County,Diamondhead,2023-07-11 00:00:00.000,32,0.75,69.26,69.26,3.7,9.79,0.23,0.25
Hancock County,Diamondhead,2023-07-18 00:00:00.000,32,0.89,69.9,69.9,3.71,9.9,0.23,0.25
Hancock County,Diamondhead,2023-07-25 00:00:00.000,100,0.16,70.49,70.49,3.49,9.81,0.22,0.25
Hancock County,Diamondhead,2023-08-01 00:00:00.000,100,0.07,71.07,71.07,3.24,9.7,0.21,0.25
Hancock County,Diamondhead,2023-08-08 00:00:00.000,100,0.04,71.7,71.7,3.07,9.59,0.19,0.24
Hancock County,Diamondhead,2023-08-15 00:00:00.000,200,0.05,72.26,72.26,2.86,9.49,0.18,0.24
Hancock County,Diamondhead,2023-08-22 00:00:00.000,300,0.26,72.8,72.8,2.7,9.37,0.17,0.24
Hancock County,Diamondhead,2023-08-29 00:00:00.000,400,1.53,73.29,73.29,2.66,9.31,0.17,0.24
Hancock County,Diamondhead,2023-09-05 00:00:00.000,380,1.06,73.73,73.73,2.67,9.3,0.17,0.24
Hancock County,Diamondhead,2023-09-12 00:00:00.000,380,0.34,74.03,74.03,2.63,9.26,0.17,0.24
Hancock County,Diamondhead,2023-09-19 00:00:00.000,415,0.26,74.34,74.34,2.56,9.2,0.16,0.23
Hancock County,Diamondhead,2023-09-26 00:00:00.000,415,0.0,74.59,74.59,2.51,9.19,0.16,0.23
Hancock County,Diamondhead,2023-10-03 00:00:00.000,415,0.25,74.66,74.66,2.47,9.2,0.16,0.23
Hancock County,Diamondhead,2023-10-10 00:00:00.000,415,0.71,74.7,74.7,2.5,9.19,0.16,0.23
Hancock County,Diamondhead,2023-10-17 00:00:00.000,400,0.0,74.56,74.56,2.54,9.16,0.16,0.23
Hancock County,Diamondhead,2023-10-24 00:00:00.000,400,0.0,74.29,74.29,2.54,9.14,0.16,0.23
Hancock County,Diamondhead,2023-10-31 00:00:00.000,400,0.0,74.04,74.04,2.54,9.19,0.16,0.23
Hancock County,Diamondhead,2023-11-07 00:00:00.000,500,0.5,73.69,73.69,2.54,9.19,0.16,0.23
Hancock County,Diamondhead,2023-11-14 00:00:00.000,500,0.35,73.3,73.3,2.57,9.23,0.16,0.23
Hancock County,Diamondhead,2023-11-21 00:00:00.000,500,2.5,72.87,72.87,2.67,9.26,0.17,0.24
Hancock County,Diamondhead,2023-11-28 00:00:00.000,500,5.75,72.33,72.33,3.04,9.41,0.19,0.24
Hancock County,Diamondhead,2023-12-05 00:00:00.000,321,0.25,71.57,71.57,3.67,9.86,0.23,0.25
Hancock County,Diamondhead,2023-12-12 00:00:00.000,221,0.14,70.8,70.8,3.69,10.03,0.23,0.26
Hancock County,Diamondhead,2023-12-19 00:00:00.000,221,1.35,70.03,70.03,3.67,10.01,0.23,0.25
Hancock County,Diamondhead,2023-12-26 00:00:00.000,121,0.0,69.2,69.2,3.97,10.14,0.25,0.26
Hancock County,Diamondhead,2024-01-02 00:00:00.000,116,2.33,68.3,68.3,4.0,10.31,0.25,0.26
Hancock County,Diamondhead,2024-01-09 00:00:00.000,16,0.96,67.37,67.37,4.64,11.04,0.29,0.28
Hancock County,Diamondhead,2024-01-16 00:00:00.000,16,0.43,67.17,67.17,4.39,11.29,0.28,0.29
Hancock County,Diamondhead,2024-01-23 00:00:00.000,17,2.26,66.29,66.29,4.51,11.17,0.29,0.28
Hancock County,Diamondhead,2024-01-30 00:00:00.000,0,1.4,64.81,64.81,4.56,11.49,0.29,0.29
Hancock County,Diamondhead,2024-02-06 00:00:00.000,0,0.14,64.59,64.59,4.49,11.46,0.28,0.29
Hancock County,Diamondhead,2024-02-13 00:00:00.000,0,0.26,64.01,64.01,4.39,11.24,0.28,0.29
Hancock County,Diamondhead,2024-02-20 00:00:00.000,0,0.0,63.74,63.74,4.17,10.97,0.26,0.28
Hancock County,Diamondhead,2024-02-27 00:00:00.000,20,1.3,62.94,62.94,4.09,10.71,0.26,0.27
Hancock County,Diamondhead,2024-03-05 00:00:00.000,20,0.83,63.0,63.0,4.39,10.81,0.28,0.27
Hancock County,Diamondhead,2024-03-12 00:00:00.000,0,1.16,62.99,62.99,4.34,10.9,0.28,0.28
Hancock County,Diamondhead,2024-03-19 00:00:00.000,0,0.46,63.07,63.07,4.34,10.94,0.28,0.28
Hancock County,Diamondhead,2024-03-26 00:00:00.000,0,0.34,62.71,62.71,4.16,10.81,0.26,0.28
Hancock County,Diamondhead,2024-04-02 00:00:00.000,0,0.1,63.01,63.01,3.93,10.61,0.25,0.27
Hancock County,Diamondhead,2024-04-09 00:00:00.000,0,2.79,63.07,63.07,3.87,10.41,0.25,0.26
Hancock County,Diamondhead,2024-04-16 00:00:00.000,0,0.09,63.11,63.11,3.77,10.31,0.24,0.26
Hancock County,Diamondhead,2024-04-23 00:00:00.000,0,0.56,63.29,63.29,3.57,10.11,0.23,0.26
Hancock County,Diamondhead,2024-04-30 00:00:00.000,0,0.04,63.59,63.59,3.4,9.97,0.22,0.25
Hancock County,Diamondhead,2024-05-07 00:00:00.000,0,3.06,63.91,63.91,3.2,9.8,0.2,0.25
Hancock County,Diamondhead,2024-05-14 00:00:00.000,0,2.74,64.39,64.39,3.91,9.91,0.25,0.25
Hancock County,Diamondhead,2024-05-21 00:00:00.000,0,0.0,64.9,64.9,4.0,10.41,0.25,0.26
Hancock County,Diamondhead,2024-05-28 00:00:00.000,0,4.06,65.46,65.46,3.63,10.13,0.23,0.26
Hancock County,Diamondhead,2024-06-04 00:00:00.000,0,0.4,65.99,65.99,3.73,10.04,0.24,0.26
Hancock County,Diamondhead,2024-06-11 00:00:00.000,0,1.4,66.59,66.59,3.41,9.89,0.22,0.25
Hancock County,Diamondhead,2024-06-18 00:00:00.000,0,1.85,67.19,67.19,3.39,9.86,0.22,0.25
Hancock County,Diamondhead,2024-06-25 00:00:00.000,0,0.43,67.74,67.74,3.21,9.73,0.2,0.25
Hancock County,Diamondhead,2024-07-02 00:00:00.000,0,1.06,68.34,68.34,3.26,9.76,0.21,0.25
Hancock County,Diamondhead,2024-07-09 00:00:00.000,0,0.62,68.96,68.96,3.36,9.79,0.21,0.25
Hancock County,Diamondhead,2024-07-16 00:00:00.000,0,2.58,69.57,69.57,3.41,9.81,0.22,0.25
Hancock County,Diamondhead,2024-07-23 00:00:00.000,0,1.7,70.2,70.2,3.71,10.01,0.24,0.25
Hancock County,Diamondhead,2024-07-30 00:00:00.000,0,1.19,70.8,70.8,3.87,10.29,0.24,0.26
Hancock County,Diamondhead,2024-08-06 00:00:00.000,0,0.0,71.29,71.29,3.53,10.04,0.22,0.26
Hancock County,Diamondhead,2024-08-13 00:00:00.000,0,2.22,71.9,71.9,3.31,9.84,0.21,0.25
Hancock County,Diamondhead,2024-08-20 00:00:00.000,100,0.01,72.37,72.37,3.13,9.71,0.2,0.25
Hancock County,Diamondhead,2024-08-27 00:00:00.000,100,1.75,72.86,72.86,3.14,9.63,0.2,0.24
Hancock County,Diamondhead,2024-09-03 00:00:00.000,100,3.03,73.24,73.24,4.36,10.84,0.28,0.28
Hancock County,Diamondhead,2024-09-10 00:00:00.000,0,4.38,73.61,73.61,5.09,12.91,0.32,0.33
Hancock County,Diamondhead,2024-09-17 00:00:00.000,0,0.29,73.74,73.74,4.51,11.89,0.29,0.3
Hancock County,Diamondhead,2024-09-24 00:00:00.000,0,0.93,73.84,73.84,4.13,11.14,0.26,0.28
Hancock County,Diamondhead,2024-10-01 00:00:00.000,32,0.42,73.97,73.97,3.87,10.67,0.25,0.27
Hancock County,Diamondhead,2024-10-08 00:00:00.000,31,0.0,74.0,74.0,3.74,10.37,0.24,0.26
Hancock County,Diamondhead,2024-10-15 00:00:00.000,31,0.0,73.99,73.99,3.5,10.14,0.22,0.26
Hancock County,Diamondhead,2024-10-22 00:00:00.000,31,0.0,73.79,73.79,3.34,9.94,0.21,0.25
Hancock County,Diamondhead,2024-10-29 00:00:00.000,63,0.44,73.61,73.61,3.2,9.83,0.2,0.25
Hancock County,Diamondhead,2024-11-05 00:00:00.000,87,1.28,73.4,73.4,3.19,9.76,0.2,0.25
Hancock County,Diamondhead,2024-11-12 00:00:00.000,86,0.91,73.24,73.24,3.3,9.73,0.21,0.25
Hancock County,Diamondhead,2024-11-19 00:00:00.000,47,1.25,72.99,72.99,4.5,10.91,0.28,0.28
Hancock County,Diamondhead,2024-11-26 00:00:00.000,47,0.01,72.69,72.69,4.06,10.7,0.26,0.27
Hancock County,Diamondhead,2024-12-03 00:00:00.000,47,2.09,72.1,72.1,3.93,10.43,0.25,0.26
Hancock County,Diamondhead,2024-12-10 00:00:00.000,37,0.67,71.29,71.29,4.33,10.64,0.27,0.27
Hancock County,Diamondhead,2024-12-17 00:00:00.000,4,0.0,70.43,70.43,4.2,10.8,0.27,0.27
Hancock County,Diamondhead,2024-12-24 00:00:00.000,4,3.1,69.64,69.64,4.27,10.74,0.27,0.27
Hancock County,Diamondhead,2024-12-31 00:00:00.000,0,1.24,68.89,68.89,4.41,11.07,0.28,0.28
Hancock County,Diamondhead,2025-01-07 00:00:00.000,0,2.68,68.14,68.14,4.49,11.14,0.29,0.28
Hancock County,Diamondhead,2025-01-14 00:00:00.000,0,0.09,67.26,67.26,4.63,11.64,0.3,0.3
Hancock County,Diamondhead,2025-01-21 00:00:00.000,0,0.43,65.6,65.6,4.39,11.44,0.28,0.29
Hancock County,Diamondhead,2025-01-28 00:00:00.000,0,0.05,63.96,63.96,4.24,11.16,0.27,0.28
Hancock County,Diamondhead,2025-02-04 00:00:00.000,0,0.01,63.19,63.19,4.09,10.83,0.26,0.28
Hancock County,Diamondhead,2025-02-11 00:00:00.000,0,0.96,63.31,63.31,4.1,10.6,0.26,0.27
Hancock County,Diamondhead,2025-02-18 00:00:00.000,0,2.02,62.59,62.59,4.41,10.71,0.28,0.27
Hancock County,Diamondhead,2025-02-25 00:00:00.000,0,0.0,62.2,62.2,4.51,11.21,0.29,0.29
Hancock County,Diamondhead,2025-03-04 00:00:00.000,0,1.08,61.97,61.97,4.26,11.04,0.27,0.28
Hancock County,Diamondhead,2025-03-11 00:00:00.000,0,0.13,62.13,62.13,4.11,10.8,0.26,0.27
Hancock County,Diamondhead,2025-03-18 00:00:00.000,0,0.92,62.5,62.5,3.96,10.59,0.25,0.27
Harrison County,Gulfport,2023-05-30 00:00:00.000,1,0.16,67.2,67.2,3.8,9.8,0.24,0.25
Harrison County,Gulfport,2023-06-06 00:00:00.000,1,1.09,67.61,67.61,3.79,9.54,0.24,0.24
Harrison County,Gulfport,2023-06-13 00:00:00.000,1,0.45,68.13,68.13,3.77,9.39,0.24,0.24
Harrison County,Gulfport,2023-06-20 00:00:00.000,16,1.96,68.71,68.71,4.03,9.47,0.26,0.24
Harrison County,Gulfport,2023-06-27 00:00:00.000,16,0.0,69.39,69.39,3.93,9.51,0.25,0.24
Harrison County,Gulfport,2023-07-04 00:00:00.000,16,1.29,70.11,70.11,3.87,9.3,0.25,0.24
Harrison County,Gulfport,2023-07-11 00:00:00.000,15,0.77,70.81,70.81,4.31,9.69,0.27,0.25
Harrison County,Gulfport,2023-07-18 00:00:00.000,15,1.03,71.46,71.46,4.07,9.97,0.26,0.25
Harrison County,Gulfport,2023-07-25 00:00:00.000,83,0.12,72.13,72.13,3.87,9.69,0.25,0.25
Harrison County,Gulfport,2023-08-01 00:00:00.000,84,0.0,72.76,72.76,3.7,9.43,0.24,0.24
Harrison County,Gulfport,2023-08-08 00:00:00.000,100,0.04,73.47,73.47,3.6,9.19,0.23,0.23
Harrison County,Gulfport,2023-08-15 00:00:00.000,200,0.02,74.11,74.11,3.49,8.97,0.22,0.23
Harrison County,Gulfport,2023-08-22 00:00:00.000,300,0.16,74.74,74.74,3.39,8.73,0.22,0.22
Harrison County,Gulfport,2023-08-29 00:00:00.000,400,0.97,75.37,75.37,3.37,8.6,0.21,0.22
Harrison County,Gulfport,2023-09-05 00:00:00.000,400,1.29,75.73,75.73,3.34,8.47,0.21,0.22
Harrison County,Gulfport,2023-09-12 00:00:00.000,400,0.38,76.04,76.04,3.36,8.39,0.21,0.21
Harrison County,Gulfport,2023-09-19 00:00:00.000,499,0.01,76.23,76.23,3.34,8.24,0.21,0.21
Harrison County,Gulfport,2023-09-26 00:00:00.000,499,0.0,76.37,76.37,3.27,8.19,0.21,0.21
Harrison County,Gulfport,2023-10-03 00:00:00.000,499,0.06,76.34,76.34,3.24,8.09,0.21,0.21
Harrison County,Gulfport,2023-10-10 00:00:00.000,499,0.72,76.19,76.19,3.29,8.09,0.21,0.21
Harrison County,Gulfport,2023-10-17 00:00:00.000,400,0.0,75.77,75.77,3.29,8.07,0.21,0.21
Harrison County,Gulfport,2023-10-24 00:00:00.000,400,0.0,75.3,75.3,3.27,8.04,0.21,0.2
